kilometres_ridden,engine_problem,battery_problem,breaking_issues,service_date,bought_date
34671,1,0,1,254,02-11-2016
76175,1,0,1,113,28-09-2016
15454,0,0,1,205,08-07-2017
52908,0,1,1,173,13-11-2019
39553,0,0,1,339,22-10-2021
92996,1,0,0,332,19-03-2022
23016,0,1,0,68,18-10-2010
38647,1,0,1,214,15-05-2016
70427,1,0,0,155,04-07-2013
65342,0,0,1,144,07-06-2010
59847,1,1,0,128,20-02-2019
31620,0,0,0,179,01-08-2016
17349,0,1,1,45,14-04-2012
75795,1,0,0,304,01-11-2019
60271,0,0,0,178,30-01-2012
11790,1,1,0,310,10-02-2012
89537,0,1,1,18,23-11-2011
19876,1,1,0,146,03-12-2016
36601,0,1,1,277,26-12-2014
82517,1,1,1,13,09-01-2019
53511,1,1,0,224,05-11-2014
93439,0,0,1,288,17-09-2020
26286,1,0,0,199,18-11-2012
31696,1,0,1,183,04-03-2010
92219,0,1,0,212,11-05-2019
93569,1,0,1,32,03-10-2013
19077,0,1,1,12,25-10-2022
63097,1,1,1,27,09-06-2014
46808,0,1,0,138,23-09-2019
53778,0,1,1,175,04-11-2014
93390,1,0,1,68,25-01-2023
11150,1,0,1,51,28-07-2017
39526,0,1,0,344,22-08-2011
67712,0,0,0,358,28-01-2011
59014,1,1,1,85,22-09-2018
25970,1,1,0,235,02-03-2021
59107,0,0,0,317,20-12-2021
58801,0,0,0,249,24-05-2022
35755,1,0,0,162,16-02-2020
88521,1,0,0,180,08-04-2014
84452,0,1,1,90,03-10-2022
84397,1,0,0,46,05-04-2018
11249,0,1,1,284,22-05-2013
19688,0,1,1,67,27-03-2015
59838,1,0,1,151,02-03-2021
10325,0,0,1,115,25-02-2010
11472,1,0,1,75,14-07-2015
48519,1,1,0,210,30-05-2018
61997,1,1,0,44,11-07-2010
92177,1,1,0,312,20-02-2022
72294,1,0,0,296,27-04-2020
98769,0,1,0,355,28-10-2011
53833,1,1,0,285,27-05-2014
22766,0,1,0,16,31-08-2011
19961,0,0,0,316,26-06-2011
14780,1,1,1,220,24-10-2012
32936,1,1,0,322,01-04-2020
54955,0,0,1,272,25-04-2020
24827,0,1,0,239,27-03-2013
68589,1,0,1,208,24-06-2014
82251,0,1,1,125,21-01-2020
42916,1,1,0,210,08-08-2020
86379,0,1,0,357,28-07-2017
94125,0,0,1,2,15-07-2018
58295,0,1,1,65,24-01-2022
67864,1,1,0,157,06-03-2015
49176,1,0,1,360,16-01-2021
88282,0,0,0,20,20-03-2011
69770,1,0,0,215,05-05-2017
21530,0,1,0,221,16-10-2021
23164,0,0,0,258,29-06-2010
78149,1,1,0,139,14-11-2019
30359,1,1,1,306,02-11-2016
39102,0,1,1,112,07-08-2019
98439,0,1,0,198,24-09-2013
74671,0,0,1,108,08-01-2014
96096,1,0,1,205,28-09-2018
89890,0,0,1,201,16-10-2019
89380,1,0,1,44,24-01-2020
42774,0,1,1,56,03-02-2019
80984,1,1,0,234,01-06-2011
37159,0,0,0,196,30-09-2022
84535,0,0,1,88,18-05-2016
68573,0,1,0,139,24-12-2021
59399,1,0,1,62,23-07-2022
54232,1,1,1,272,24-01-2017
99708,1,1,1,292,07-09-2022
89102,0,0,0,154,03-04-2022
96318,1,0,0,361,29-10-2013
90905,1,0,1,241,20-10-2017
31314,0,0,0,193,17-02-2016
64430,0,0,0,126,08-10-2020
82702,0,1,0,276,14-12-2020
96265,0,0,1,343,19-01-2016
11273,0,0,1,13,19-01-2022
80970,1,0,0,142,04-12-2012
83377,1,0,1,340,16-10-2022
83188,0,1,0,331,09-10-2020
23818,0,0,0,343,19-09-2017
75345,1,0,1,85,05-08-2013
68480,0,0,0,59,07-03-2021
58827,1,0,0,72,27-05-2022
68432,0,0,0,114,01-07-2012
45122,0,0,1,286,14-01-2014
61006,0,0,0,161,29-07-2017
33581,0,0,0,61,20-03-2021
14520,1,0,1,184,28-10-2010
54161,1,1,1,139,07-05-2014
32859,0,0,0,283,01-10-2022
57176,1,1,0,236,15-05-2022
38347,1,1,0,323,03-01-2023
84298,0,0,1,184,27-06-2010
70528,1,1,0,171,25-03-2021
48463,1,0,0,359,23-02-2013
61114,1,1,0,128,18-01-2011
98931,0,1,1,229,10-10-2010
15110,0,1,0,163,27-03-2022
11757,1,1,1,71,04-07-2014
96119,0,1,1,324,17-06-2021
82345,0,0,1,344,13-05-2021
51187,1,0,1,225,10-02-2011
53040,1,0,0,63,03-04-2016
29193,0,0,1,226,31-12-2014
69288,0,1,0,29,18-02-2023
14465,0,0,1,361,14-02-2018
36837,0,0,0,201,12-02-2013
80869,1,1,1,140,03-09-2020
89427,1,1,1,186,04-06-2010
82505,0,1,0,270,18-09-2018
46871,1,0,1,68,03-10-2014
69011,0,1,1,26,23-11-2010
18873,1,1,0,313,09-07-2021
79897,1,0,1,110,24-12-2014
66486,0,1,1,325,01-04-2019
30045,1,0,1,4,20-03-2020
86721,0,1,1,304,01-04-2019
90253,0,1,0,187,01-11-2022
47821,0,0,1,89,12-07-2022
35233,0,1,1,166,31-01-2020
83543,0,1,0,261,10-02-2013
12518,1,0,0,159,29-07-2014
43589,1,1,0,263,21-01-2019
51991,0,0,1,362,08-10-2018
87225,1,0,0,362,26-10-2010
79196,0,0,0,306,06-09-2013
53623,1,0,1,116,16-09-2012
69117,1,0,1,299,30-03-2022
41169,1,0,0,165,04-04-2011
21162,1,0,1,272,06-10-2013
96499,0,0,0,72,13-04-2012
58840,1,1,1,27,23-07-2012
95454,1,1,0,170,27-05-2011
56221,0,1,1,230,17-07-2010
87251,1,1,0,233,11-02-2011
68859,0,0,1,324,30-03-2022
74437,0,0,0,269,08-05-2019
17186,1,0,1,113,17-02-2013
64704,0,1,0,174,08-11-2020
76901,1,0,1,216,06-04-2021
59820,1,0,1,292,08-05-2010
68407,0,1,1,81,06-04-2015
78273,0,1,1,327,03-10-2010
77375,0,0,1,92,17-01-2023
53544,1,0,1,121,29-05-2020
17819,0,1,0,229,27-05-2014
10833,1,0,0,216,09-08-2022
39665,1,0,0,346,14-11-2012
88849,0,0,1,313,18-08-2021
77882,0,1,1,196,22-05-2012
80216,1,1,0,148,05-08-2019
14172,0,0,0,199,19-08-2012
94096,0,0,1,136,11-05-2011
80841,0,1,1,192,23-07-2016
96956,0,0,1,256,16-05-2020
29303,0,0,1,143,11-04-2019
35723,0,0,1,261,22-07-2017
77366,0,0,0,334,18-08-2013
66254,1,0,1,97,10-07-2016
20532,1,0,0,255,28-12-2019
77252,0,0,0,228,18-08-2021
90796,1,1,0,185,12-04-2013
82552,1,0,0,28,29-12-2021
81906,1,1,0,52,17-02-2014
60573,1,1,0,262,07-07-2022
53574,0,0,0,193,11-02-2015
78349,0,0,1,245,19-07-2020
34222,0,0,0,155,30-03-2012
12977,1,1,1,227,24-09-2017
19855,1,1,0,334,28-10-2010
56601,0,1,1,58,26-11-2010
33178,1,1,0,77,18-06-2017
45342,1,1,1,218,15-03-2014
22909,1,1,1,256,06-05-2012
78078,1,1,1,275,12-12-2022
29920,0,1,1,251,20-10-2020
76396,1,0,1,262,18-10-2020
92584,1,1,1,254,08-07-2018
96600,1,0,0,282,10-10-2015
21175,0,0,1,121,01-05-2010
30003,0,1,1,139,24-09-2016
16911,0,1,1,191,01-08-2014
92380,1,1,1,213,17-01-2022
74570,0,0,0,49,20-08-2020
78174,0,1,1,32,19-05-2010
66405,0,1,0,107,16-02-2013
73770,1,0,0,352,19-02-2018
60747,1,1,0,249,30-09-2021
37961,1,1,1,362,08-08-2020
97757,1,0,0,52,05-01-2013
25412,1,0,1,5,12-09-2011
86299,1,1,1,3,18-09-2020
94193,1,0,1,189,19-09-2022
62806,1,1,1,69,18-12-2022
24243,0,0,0,239,13-11-2020
18792,1,1,0,270,12-10-2012
98765,1,0,1,98,19-05-2019
46853,0,0,0,152,18-03-2020
70754,1,1,0,198,02-07-2016
32825,1,1,1,21,11-02-2015
95358,0,0,0,148,11-05-2014
90264,0,1,1,170,27-04-2021
45171,0,0,1,92,16-05-2019
25645,1,0,0,305,07-06-2014
38145,1,0,0,110,25-05-2014
73124,0,1,0,212,19-08-2014
95165,1,0,1,31,18-05-2020
50592,1,0,1,94,17-04-2012
95383,0,1,1,291,23-05-2017
11548,1,1,0,1,27-01-2014
78918,1,0,0,198,30-09-2022
13388,1,0,0,115,02-07-2020
89885,1,1,1,224,20-12-2018
90532,1,0,1,244,10-11-2010
75799,1,1,1,78,11-01-2010
29774,1,1,1,36,04-07-2020
97894,1,1,0,69,13-11-2018
59738,0,0,1,148,08-04-2020
77624,0,1,1,27,12-09-2019
79300,1,0,1,302,16-12-2014
71912,0,1,0,105,12-09-2019
80031,1,0,1,140,13-01-2019
61188,1,1,1,79,03-01-2017
84082,0,0,0,141,30-01-2012
85340,0,0,0,161,29-05-2011
41608,0,0,1,139,11-04-2021
12390,0,1,0,26,19-08-2010
36291,1,1,1,264,02-01-2017
92095,1,0,1,33,16-11-2017
32286,0,1,1,157,13-05-2012
50532,0,0,0,359,30-11-2019
30466,0,0,0,295,22-07-2019
73659,1,1,0,219,08-06-2019
94081,0,1,0,336,06-02-2012
89995,1,1,1,310,27-04-2011
21639,1,0,1,178,04-11-2019
53534,0,0,1,163,11-07-2022
22741,1,0,1,270,04-02-2013
95241,1,1,0,252,03-05-2017
60254,0,0,0,34,23-01-2020
46584,0,0,0,44,08-04-2020
42996,0,0,0,55,09-10-2016
41089,1,1,1,66,31-10-2016
35284,1,0,0,181,03-10-2014
49327,1,0,0,269,29-07-2022
63578,1,0,1,221,12-12-2012
59347,1,1,1,120,24-02-2014
82329,0,0,1,316,03-02-2018
15882,0,0,0,110,09-05-2018
73417,0,0,1,67,05-05-2017
46140,0,0,0,109,14-01-2017
35122,1,0,0,230,22-12-2016
21135,0,1,0,323,11-11-2014
19461,0,1,1,254,07-11-2020
28020,1,0,0,354,14-04-2022
68069,0,0,1,153,15-09-2012
62961,1,1,0,252,01-02-2010
67993,1,1,0,183,31-12-2015
32433,1,1,1,63,24-07-2012
20631,1,0,1,307,31-03-2013
70128,0,1,0,67,29-04-2012
22966,1,1,0,262,07-09-2013
44895,0,0,0,313,18-06-2021
86265,0,1,0,137,03-03-2020
10737,0,1,1,243,21-11-2011
46691,1,0,1,16,17-05-2013
62580,1,1,0,220,11-05-2015
84373,0,1,0,179,25-05-2011
76733,0,1,0,232,16-08-2017
18895,0,0,0,36,12-02-2019
23167,0,1,1,9,28-01-2018
27779,1,0,1,256,15-03-2016
20831,0,1,0,188,24-04-2013
77130,1,0,1,91,04-06-2019
48149,0,0,0,333,15-09-2016
50908,1,1,1,223,14-01-2011
77106,0,0,1,175,26-06-2013
94891,0,0,0,135,08-01-2017
34289,0,1,1,26,19-03-2019
79815,0,0,1,301,16-10-2017
79515,0,1,0,187,28-01-2012
88241,0,1,1,243,21-12-2010
90508,0,1,0,104,26-03-2010
87746,1,1,1,321,02-08-2021
14328,0,0,0,239,18-11-2018
91733,1,0,0,224,30-09-2015
30116,1,1,0,348,04-07-2018
95699,0,0,0,122,04-04-2015
12103,1,1,1,349,09-12-2012
71394,0,1,1,329,29-08-2022
21988,1,0,1,8,02-02-2023
23529,1,1,0,295,27-09-2015
50865,0,1,1,64,09-11-2022
78517,1,1,0,266,28-09-2019
50703,0,1,0,232,22-05-2021
80575,1,0,0,354,11-10-2015
44265,1,0,1,284,26-01-2011
93293,1,1,1,270,07-07-2016
75786,1,1,1,34,29-11-2016
95731,0,0,0,216,11-06-2012
22940,0,0,1,260,06-11-2014
69729,0,1,0,244,21-08-2018
65084,0,1,0,297,30-06-2022
12009,0,0,0,216,10-01-2022
66544,1,0,0,19,11-12-2013
28046,1,1,0,306,27-06-2015
46065,0,0,1,234,04-06-2013
81196,1,0,0,127,12-02-2018
31244,0,1,0,10,24-12-2021
14513,0,0,1,23,24-02-2022
99325,0,1,0,293,19-11-2019
14851,1,1,0,352,30-01-2014
13071,0,1,1,281,12-08-2018
10074,0,0,1,189,13-05-2011
84417,1,1,0,218,20-01-2015
37481,0,0,1,192,16-09-2014
15768,0,0,0,30,27-10-2013
10719,1,0,1,88,12-05-2010
47257,1,1,1,8,30-04-2016
56383,0,1,0,97,09-01-2022
81210,0,0,0,338,29-07-2013
48878,1,1,1,39,15-02-2021
13865,0,0,1,111,20-08-2011
14526,1,1,1,231,05-02-2018
33515,1,0,1,120,22-03-2022
83219,0,1,0,175,28-10-2014
56393,1,1,0,29,03-08-2022
65396,0,1,1,264,03-09-2017
69923,1,0,1,258,07-09-2010
67656,0,1,0,304,17-01-2016
17758,1,1,1,186,25-04-2020
85626,1,0,0,191,24-11-2016
40811,0,1,0,7,18-01-2017
61214,1,1,0,320,24-06-2013
26298,1,0,1,25,05-10-2011
28094,0,1,0,208,19-08-2011
73458,1,1,1,65,11-04-2012
79503,0,1,1,228,13-12-2013
36013,1,0,0,279,07-09-2012
81184,1,1,0,360,11-02-2020
21817,1,1,1,240,04-03-2012
43441,0,0,0,117,21-09-2010
99529,0,1,1,148,03-11-2018
99550,1,1,0,136,09-11-2014
80214,1,0,1,227,11-04-2020
56390,0,1,0,297,04-08-2018
96130,0,1,0,331,20-11-2020
22278,0,0,0,345,21-02-2020
80150,0,0,1,18,29-03-2014
76160,0,1,0,152,17-04-2010
87888,1,1,0,119,18-11-2017
27202,0,0,0,262,12-12-2018
53175,0,1,0,41,03-03-2021
48627,1,1,1,322,03-09-2012
69141,1,0,0,198,16-04-2015
98597,1,0,0,341,28-09-2014
88609,1,1,1,301,24-11-2017
59985,0,1,0,353,10-06-2011
24611,0,1,0,252,12-12-2015
41050,1,0,1,261,15-07-2013
18253,1,1,1,128,06-11-2021
84469,0,1,1,238,07-12-2022
29123,1,1,1,245,16-01-2012
77577,0,1,0,133,26-06-2010
89674,0,1,0,159,23-07-2020
51815,1,0,1,227,23-03-2016
34618,0,1,0,98,06-04-2011
59033,1,0,0,94,11-09-2018
56983,1,1,1,207,27-08-2020
93416,1,1,1,207,10-12-2022
42331,0,0,0,92,10-01-2010
11581,0,1,0,207,19-05-2015
77400,0,0,1,79,08-07-2018
83508,0,1,1,60,04-06-2016
75258,0,0,1,151,18-12-2021
70694,1,0,1,162,30-04-2014
29970,0,1,0,254,03-03-2017
56930,1,1,0,295,19-10-2011
96463,1,1,0,350,17-06-2017
75164,1,1,1,247,16-12-2018
72048,1,1,1,37,15-08-2013
82537,1,1,0,329,09-09-2019
58722,1,0,0,364,15-07-2016
68961,1,0,0,197,13-10-2019
22383,0,1,0,135,21-02-2016
69477,1,1,0,5,23-11-2010
28578,0,0,1,351,31-08-2022
33604,0,1,1,267,06-07-2012
17259,1,0,1,139,10-08-2019
29294,0,1,0,190,05-07-2012
66864,1,1,1,318,23-05-2018
48426,1,0,1,80,07-01-2022
46201,0,0,1,112,30-08-2021
50722,0,1,0,258,15-11-2019
17740,0,0,1,156,13-01-2021
48240,0,1,1,169,17-05-2016
51678,1,1,1,1,26-07-2010
63966,0,0,1,109,26-11-2013
56650,1,0,1,301,30-03-2018
12856,1,0,0,286,10-02-2014
84628,0,0,1,331,20-10-2016
81337,1,1,0,220,01-04-2019
22015,1,0,1,17,24-09-2018
87132,0,1,0,48,05-09-2021
77782,1,0,0,338,18-11-2015
27174,0,1,0,146,06-12-2012
94314,0,1,0,166,09-05-2017
25250,1,0,0,167,27-05-2011
14677,0,1,0,311,18-06-2014
80690,1,1,1,109,15-04-2012
25654,1,1,0,302,23-02-2013
42924,1,0,1,258,21-07-2011
90939,0,1,0,3,26-01-2022
71023,1,1,1,191,20-08-2017
74873,1,1,0,206,07-04-2015
96188,0,0,1,81,31-12-2016
33351,0,1,1,184,04-01-2023
76195,0,0,1,276,29-06-2012
84660,1,0,0,112,08-08-2021
13879,0,1,1,55,30-09-2022
86641,0,1,0,302,09-10-2012
63227,1,1,0,192,21-06-2013
34729,1,0,1,119,04-03-2021
58856,0,1,0,241,28-02-2022
10832,1,1,0,62,29-05-2018
93630,1,1,0,311,12-08-2018
48991,1,0,1,111,27-11-2018
36427,1,0,0,199,19-10-2017
63270,1,1,1,364,13-02-2010
30765,1,1,1,317,24-12-2011
53205,0,1,1,323,19-01-2018
83988,0,0,0,218,01-10-2014
24477,0,0,0,135,14-02-2011
55952,0,1,0,259,13-02-2019
18507,0,1,1,19,02-11-2022
76375,0,1,1,332,05-03-2012
30390,1,1,1,48,10-03-2013
71484,0,0,0,105,19-04-2017
35311,0,0,0,258,16-01-2019
95537,1,0,1,252,15-09-2021
94310,1,0,1,191,30-01-2016
42675,1,1,0,192,01-03-2022
13020,0,0,0,239,10-03-2011
14351,1,1,0,238,27-07-2020
50175,0,1,0,172,11-04-2012
59272,1,1,1,352,19-11-2020
89213,1,0,1,82,12-05-2019
70869,1,0,1,356,17-10-2020
61617,0,1,0,349,28-10-2018
92114,1,0,1,52,18-06-2018
65824,1,0,1,169,29-06-2022
70884,0,1,0,219,29-12-2013
65246,0,0,1,120,11-12-2022
16181,1,0,0,150,29-01-2020
85992,0,1,0,181,01-06-2015
31361,1,0,1,226,14-08-2010
61694,0,1,1,94,18-04-2015
79840,0,0,0,20,22-12-2015
36246,1,1,0,111,13-04-2015
23091,1,1,1,224,07-02-2017
93353,0,1,1,313,24-11-2014
72874,0,1,1,319,21-01-2010
66638,0,0,1,279,10-08-2013
77069,1,1,0,364,22-03-2012
94968,0,0,0,96,24-12-2012
72883,1,1,1,149,25-01-2023
31505,1,1,1,347,02-11-2011
98631,0,0,1,109,09-08-2017
85081,1,1,0,291,16-03-2014
80569,1,1,0,202,02-03-2022
52550,0,0,0,316,27-01-2021
28249,0,1,0,108,10-11-2014
79090,1,0,0,155,27-10-2012
47753,1,1,1,272,07-06-2010
34558,1,1,1,185,23-12-2022
22432,0,0,0,227,07-02-2016
85667,1,0,1,265,26-05-2011
60362,0,1,1,335,01-11-2016
94617,1,1,0,1,29-03-2012
64759,1,1,0,72,04-07-2013
28200,1,1,1,177,15-04-2014
61329,1,0,1,252,17-08-2022
23645,1,1,0,221,22-12-2010
84356,1,0,1,201,02-08-2020
34697,1,1,0,178,13-02-2019
74977,1,1,0,82,09-07-2019
22040,1,1,1,46,22-11-2014
71145,1,1,0,81,08-11-2012
84749,1,0,0,338,02-08-2012
99907,0,0,1,163,28-11-2011
20274,0,1,0,264,23-12-2013
56173,1,1,0,94,25-01-2011
54324,1,1,1,103,08-09-2017
86830,1,0,0,301,27-06-2020
31948,0,1,1,344,16-08-2022
69461,1,0,0,28,21-07-2011
34452,0,0,1,205,20-11-2010
37520,0,0,0,47,22-06-2012
84418,1,1,0,314,15-01-2013
47249,0,1,1,353,13-03-2014
71787,1,1,0,270,14-03-2013
85725,0,0,1,13,28-10-2015
96927,1,1,1,229,06-03-2015
10239,1,1,0,46,22-11-2021
42029,1,0,0,326,12-11-2022
67607,0,0,1,244,26-07-2017
95891,1,1,1,141,10-06-2017
86801,1,0,0,119,13-09-2017
65760,0,1,0,264,04-09-2013
84916,0,1,0,26,26-12-2013
37519,1,0,1,207,03-11-2014
57264,1,1,1,63,31-03-2013
28629,1,0,0,274,22-09-2018
81191,1,1,0,184,21-09-2012
79594,1,1,1,110,18-03-2013
52459,1,1,1,344,07-10-2017
70573,0,1,1,212,09-05-2020
53972,0,0,1,71,12-08-2016
27385,1,1,1,339,02-10-2020
33787,1,0,0,200,17-07-2015
51486,0,1,1,219,30-08-2020
63045,0,1,0,208,06-01-2020
16220,0,1,0,100,04-01-2022
82799,0,1,1,199,29-01-2013
79991,1,0,1,111,16-04-2023
64576,1,1,1,61,09-08-2016
56320,0,1,1,89,17-03-2020
80908,0,0,0,226,10-05-2015
28234,1,0,0,98,03-01-2019
98760,1,1,0,228,31-12-2022
88834,1,1,0,267,03-04-2013
47427,0,0,0,218,28-01-2019
30764,0,1,1,292,15-02-2015
69555,1,1,0,241,16-12-2011
95210,1,0,0,147,04-10-2021
99176,0,1,1,280,09-09-2018
12478,1,0,0,182,12-02-2021
71295,0,0,0,56,19-02-2012
47253,0,1,0,358,12-04-2017
32394,0,1,0,129,13-09-2015
90427,1,0,1,245,10-05-2013
45160,0,1,0,259,31-03-2023
39303,0,0,1,47,29-12-2013
86282,0,1,1,150,15-11-2010
14094,0,1,0,157,22-07-2019
32799,0,1,0,206,07-04-2012
90882,1,1,1,361,11-03-2012
99940,1,1,1,104,07-03-2012
54419,0,0,0,285,06-11-2014
66733,1,0,0,36,26-02-2015
69310,0,0,1,157,09-03-2020
38381,1,1,0,362,30-04-2012
79168,1,1,0,149,18-02-2017
52428,0,0,1,325,20-12-2015
29608,1,1,0,305,13-02-2015
69597,0,0,0,210,18-04-2020
76347,1,1,1,28,21-05-2022
17977,0,1,1,142,18-10-2021
46256,0,1,1,204,19-12-2013
39627,0,1,0,15,27-05-2011
50975,0,0,0,113,27-09-2015
80361,0,0,0,146,23-08-2022
87581,0,1,0,324,09-03-2017
55663,1,0,0,205,09-12-2019
66255,1,0,0,185,04-11-2016
74671,1,1,1,62,15-09-2022
16163,0,1,0,325,23-04-2011
73880,0,0,1,264,07-01-2010
29465,0,1,0,324,08-02-2014
84131,0,1,0,262,21-12-2019
98176,1,0,0,275,05-12-2019
67103,0,0,1,101,18-08-2017
80106,1,1,1,280,12-10-2021
55753,0,1,1,292,05-09-2022
80987,0,0,1,204,01-04-2023
94500,0,0,1,159,04-09-2022
43522,1,0,0,1,11-08-2015
14493,1,0,0,72,30-03-2013
29691,1,0,1,364,31-08-2017
59431,1,1,1,241,01-04-2011
99423,1,1,0,349,25-07-2011
30509,1,0,1,6,12-05-2019
16691,0,1,0,81,18-12-2010
14180,0,1,0,351,07-10-2011
32788,0,1,0,188,03-10-2013
59857,0,0,1,234,31-12-2013
78988,1,1,1,362,22-03-2023
18756,0,0,1,309,31-10-2018
75182,1,0,1,89,12-03-2020
84172,1,0,1,114,25-08-2018
22311,0,1,0,279,20-03-2022
81823,1,1,1,347,01-04-2020
41559,1,1,0,150,16-10-2021
54278,0,0,0,53,19-01-2022
74114,1,0,1,263,11-01-2023
25079,0,1,0,312,19-06-2016
83248,0,0,0,91,06-07-2021
74390,0,1,0,72,24-05-2010
83364,0,0,0,284,31-01-2013
88692,0,1,0,153,18-04-2016
98535,1,1,0,331,23-10-2017
45206,0,1,0,199,02-08-2010
70366,1,0,1,198,24-08-2017
55060,0,1,1,128,08-09-2013
37774,1,0,0,40,27-08-2015
75640,0,0,0,98,13-02-2021
49912,0,0,0,56,20-09-2021
70022,1,1,0,221,04-01-2023
77091,1,1,1,125,02-11-2015
67426,0,0,0,70,07-01-2020
57137,0,0,0,83,20-04-2016
73042,0,0,1,2,21-08-2022
17020,0,1,0,123,05-02-2016
27382,1,0,0,339,09-05-2011
54526,0,1,1,207,03-08-2021
34849,0,0,0,19,22-06-2018
41012,1,0,0,278,07-10-2012
75931,0,1,1,139,24-12-2015
80418,0,0,1,360,06-10-2015
81672,1,1,0,11,23-07-2017
44976,0,1,0,213,03-04-2022
23868,0,0,0,342,16-09-2019
32111,0,0,0,345,10-03-2012
13266,0,0,1,99,03-04-2015
32525,1,1,0,176,28-08-2018
17255,0,1,0,321,07-03-2021
30485,1,0,0,200,24-08-2011
92007,1,1,1,14,30-10-2012
45765,1,1,1,59,09-04-2013
75913,1,0,1,279,31-08-2021
91885,0,0,1,214,04-03-2021
25085,0,0,0,203,09-07-2018
90044,1,1,1,24,03-04-2011
49112,1,0,0,56,19-08-2015
24798,1,0,1,244,21-06-2022
90930,1,1,0,219,15-07-2010
96560,1,1,0,344,23-08-2018
87178,0,1,0,150,10-02-2014
40861,1,1,1,187,05-10-2012
82258,0,0,1,251,14-06-2020
39428,0,1,1,80,20-11-2020
28038,1,0,1,232,14-12-2015
44194,1,1,0,302,10-11-2017
17560,1,0,1,337,09-10-2011
24335,1,0,1,235,03-11-2014
68838,0,0,1,21,23-11-2019
81027,0,0,0,8,10-05-2015
12745,0,0,1,46,25-03-2017
34319,0,1,1,70,23-01-2015
73222,0,0,0,85,26-12-2014
29235,1,1,1,73,05-07-2021
21324,1,1,1,350,21-04-2022
36465,1,0,1,162,17-01-2014
60202,1,1,1,16,13-10-2021
61973,1,0,0,13,21-03-2017
61838,1,0,0,102,31-01-2018
32273,0,0,0,270,02-02-2012
66273,0,0,1,285,19-01-2011
73721,0,1,1,259,12-11-2020
52660,1,1,1,201,19-03-2021
14830,0,0,1,92,17-08-2012
27404,0,1,0,108,12-04-2023
64807,1,1,0,208,04-05-2015
31048,0,0,1,67,17-08-2017
26964,1,1,0,346,03-05-2011
46165,0,1,0,30,18-01-2015
42100,1,1,1,345,31-07-2017
11088,1,0,0,316,12-02-2021
37601,0,1,1,155,09-05-2010
29591,0,0,0,296,12-04-2011
62135,1,1,1,234,11-07-2011
35104,1,0,0,32,03-04-2019
38949,0,0,1,344,24-04-2021
33043,1,1,0,112,26-12-2010
62524,1,1,0,90,29-03-2016
67852,0,1,1,188,17-04-2013
34258,1,0,0,174,26-12-2022
54047,1,0,0,181,08-09-2015
51468,1,1,1,272,04-04-2011
89565,1,0,0,96,03-05-2013
44314,0,0,1,39,21-07-2011
94920,0,0,0,116,11-08-2011
57802,1,0,0,236,02-03-2017
12843,1,0,1,175,22-02-2010
47514,0,0,0,99,19-08-2020
24342,1,1,1,140,17-09-2021
57232,1,1,1,129,21-04-2016
54032,1,0,1,92,03-02-2016
71416,0,0,0,79,13-07-2016
34955,0,1,1,98,15-01-2011
17413,0,0,1,26,11-01-2013
94764,0,1,1,321,23-04-2013
36997,0,1,0,220,21-12-2018
48394,0,0,1,185,19-07-2013
32438,1,0,1,330,16-04-2022
54270,0,1,1,175,22-10-2015
20344,0,1,1,34,16-09-2022
46798,1,1,1,83,15-04-2017
50903,1,0,1,362,18-03-2023
21180,0,1,0,2,19-11-2011
16813,0,1,0,115,13-09-2012
51252,1,0,0,339,07-06-2015
68005,0,1,1,207,08-09-2020
58248,1,1,0,307,18-06-2011
99229,1,0,0,261,21-04-2020
16339,0,0,1,238,09-07-2018
22638,1,0,0,230,28-05-2020
36462,0,1,0,314,16-02-2015
58719,0,0,1,51,23-06-2016
36402,1,1,1,151,01-09-2011
90452,1,1,0,7,28-09-2016
99455,0,0,1,75,31-01-2023
91631,0,1,0,164,06-09-2020
97150,0,0,0,282,26-03-2014
30258,0,1,0,4,12-01-2021
75226,1,0,0,302,17-05-2017
68040,1,0,1,306,31-07-2017
37121,1,0,1,17,14-05-2019
60233,1,0,1,5,24-08-2021
77787,1,0,1,204,25-08-2015
74554,0,0,1,307,22-12-2011
51253,0,1,0,298,20-12-2013
75583,0,0,0,30,05-03-2021
91192,1,0,1,60,14-05-2021
14888,1,0,1,43,26-05-2012
59099,1,0,1,137,05-03-2010
17889,1,0,1,257,16-02-2012
42353,0,0,0,306,03-11-2021
69647,0,1,0,36,19-01-2015
32095,0,1,1,283,31-03-2012
68228,1,0,0,259,28-06-2022
91908,1,0,1,29,07-10-2010
90107,0,1,0,256,28-01-2013
74181,0,0,1,339,26-06-2017
79520,1,0,0,287,08-06-2011
76579,0,0,1,217,03-05-2016
58537,1,0,0,65,27-04-2010
21905,0,1,1,299,07-08-2019
50645,1,1,0,232,04-03-2013
63263,0,0,0,349,08-12-2019
74261,1,0,1,225,26-04-2020
26620,1,1,0,11,23-04-2022
95027,0,0,0,196,13-07-2014
17384,1,1,0,119,27-03-2020
41202,1,1,0,145,05-06-2011
76193,0,0,1,185,13-04-2018
54340,0,0,0,265,13-12-2013
81333,0,1,0,315,06-01-2010
84726,1,1,0,346,30-12-2010
11734,1,0,1,335,19-03-2010
32014,1,0,0,248,08-05-2015
66453,0,1,0,206,27-02-2013
13175,1,0,0,153,19-09-2017
41384,0,1,1,211,23-07-2017
94083,1,0,1,287,15-04-2015
56391,0,0,0,299,06-04-2016
